date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:11	2762/2762	---M--	200	added ('OK')	image/png	etag:%229ba1751-aca-5711529238980%22	http://www.codepedant.com/joomla/bemax/bemax-demo/components/com_spsimpleportfolio/assets/img/icon-play.png	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/components/com_spsimpleportfolio/assets/img/icon-play.png	(from http://www.codepedant.com/joomla/bemax/bemax-demo/components/com_spsimpleportfolio/assets/css/spsimpleportfolio.css)
20:57:13	16952/16952	---M--	200	added ('OK')	text/css	etag:%229be1396-4238-5557ed415ec00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/animate.min.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/animate.min.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:16	144877/144877	---M--	200	added ('OK')	text/css	etag:%229be1397-235ed-56313a9cf0b00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/bootstrap.min.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/bootstrap.min.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:16	7082/7082	---M--	200	added ('OK')	text/css	etag:%229be1398-1baa-565c0b0ce7580%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/et-line.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/et-line.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:19	108722/108722	---M--	200	added ('OK')	text/css	etag:%229be139b-1a8b2-567e5cd793e00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/icofont.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/icofont.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:19	34734/34734	---M--	200	added ('OK')	text/css	etag:%229be1399-87ae-565c0b3c96600%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/fontawesome-all.min.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/fontawesome-all.min.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:21	3174/3174	---M--	200	added ('OK')	text/css	etag:%229be139f-c66-53f02c54a0400%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/YouTubePopUp.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/YouTubePopUp.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:21	6951/6951	---M--	200	added ('OK')	text/css	etag:%229be139c-1b27-52c326e0ebd80%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/magnific-popup.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/magnific-popup.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:21	3228/3228	---M--	200	added ('OK')	text/css	etag:%229be139d-c9c-53fc8b557ea00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.carousel.min.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.carousel.min.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:22	1003/1003	---M--	200	added ('OK')	text/css	etag:%229be139e-3eb-53fc8b557ea00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.theme.default.min.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.theme.default.min.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:22	13734/13734	---M--	200	added ('OK')	text/css	etag:%229be139a-35a6-56709ac249b00%22	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/helper.css	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/helper.css	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins.css)
20:57:23	656/656	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2006%20Feb%202019%2015:27:03%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative?format=feed&type=rss	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/creativec0d0	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative)
20:57:24	684/684	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2006%20Feb%202019%2015:27:03%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative?format=feed&type=atom	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative7b17	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative)
20:57:25	656/656	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2006%20Feb%202019%2015:27:05%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-video?format=feed&type=rss	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-videoc0d0	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-video)
20:57:26	684/684	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2006%20Feb%202019%2015:27:05%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-video?format=feed&type=atom	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-video7b17	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/bg-video)
20:57:27	650/650	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2006%20Feb%202019%2015:27:06%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider?format=feed&type=rss	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/sliderc0d0	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider)
20:57:27	85063/85063	---M--	200	added ('OK')	image/jpeg	etag:%229ae188c-14c47-56a091d841a80%22	http://www.codepedant.com/joomla/bemax/bemax-demo/images/bg1.jpg	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/images/bg1.jpg	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/creative)
20:57:28	678/678	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2006%20Feb%202019%2015:27:07%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider?format=feed&type=atom	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider7b17	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider)
20:57:29	665/665	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2006%20Feb%202019%2015:27:08%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-text?format=feed&type=rss	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-textc0d0	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-text)
20:57:30	693/693	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2006%20Feb%202019%2015:27:09%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-text?format=feed&type=atom	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-text7b17	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider-text)
20:57:30	73093/73093	---M--	200	added ('OK')	image/jpeg	etag:%229ae188e-11d85-56a091d659600%22	http://www.codepedant.com/joomla/bemax/bemax-demo/images/bg3.jpg	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/images/bg3.jpg	(from http://www.codepedant.com/joomla/bemax/bemax-demo/homepage/slider)
20:57:33	3638/3638	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Feb%202019%2015:27:12%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/images/close.png	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/images/close.png	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/YouTubePopUp.css)
20:57:33	3638/3638	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Feb%202019%2015:27:13%20GMT	http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.video.play.png	C:/My%20Web%20Sites/techno/www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.video.play.png	(from http://www.codepedant.com/joomla/bemax/bemax-demo/templates/bemax/css/plugins/owl.carousel.min.css)
